won,total_runs,wickets,target,balls_left,overs_left,wickets_in_hand,current_run_rate,required_runs,required_run_rate,run_rate_diff,resources_proxy,req_per_ball,is_powerplay,is_middle_overs,is_death_overs,tight_chase,rrr_over_wickets,rr_diff_times_wi,crr_over_wickets
1,36.0,0.0,128,87.0,14.5,10.0,6.545454545454546,92.0,6.344827586206897,0.20062695924764906,145.0,1.0574712643678161,1,0,0,0,0.6344827586206897,2.0062695924764906,0.6545454545454545
1,37.0,0.0,128,86.0,14.333333333333334,10.0,6.529411764705882,91.0,6.348837209302325,0.18057455540355694,143.33333333333334,1.058139534883721,1,0,0,0,0.6348837209302325,1.8057455540355694,0.6529411764705882
1,37.0,0.0,128,85.0,14.166666666666666,10.0,6.342857142857143,91.0,6.423529411764706,-0.08067226890756274,141.66666666666666,1.0705882352941176,1,0,0,0,0.6423529411764706,-0.8067226890756274,0.6342857142857143
1,37.0,0.0,128,84.0,14.0,10.0,6.166666666666667,91.0,6.5,-0.33333333333333304,140.0,1.0833333333333333,1,0,0,0,0.65,-3.3333333333333304,0.6166666666666667
1,38.0,0.0,128,83.0,13.833333333333334,10.0,6.162162162162162,90.0,6.506024096385542,-0.34386193422337996,138.33333333333334,1.0843373493975903,0,1,0,0,0.6506024096385542,-3.4386193422337996,0.6162162162162163
1,38.0,1.0,128,82.0,13.666666666666666,9.0,6.0,90.0,6.585365853658537,-0.5853658536585371,123.0,1.0975609756097562,0,1,0,0,0.7317073170731708,-5.268292682926834,0.6666666666666666
1,38.0,1.0,128,81.0,13.5,9.0,5.846153846153846,90.0,6.666666666666667,-0.8205128205128212,121.5,1.1111111111111112,0,1,0,0,0.7407407407407408,-7.38461538461539,0.6495726495726495
1,39.0,1.0,128,80.0,13.333333333333334,9.0,5.85,89.0,6.675,-0.8250000000000002,120.0,1.1125,0,1,0,0,0.7416666666666667,-7.425000000000002,0.6499999999999999
1,40.0,1.0,128,79.0,13.166666666666666,9.0,5.853658536585366,88.0,6.6835443037974684,-0.8298857672121027,118.5,1.1139240506329113,0,1,0,0,0.7426160337552743,-7.4689719049089245,0.6504065040650406
1,46.0,1.0,128,78.0,13.0,9.0,6.571428571428571,82.0,6.3076923076923075,0.2637362637362637,117.0,1.0512820512820513,0,1,0,0,0.7008547008547008,2.373626373626373,0.7301587301587301
1,47.0,1.0,128,77.0,12.833333333333334,9.0,6.558139534883721,81.0,6.311688311688312,0.24645122319540924,115.5,1.051948051948052,0,1,0,0,0.7012987012987013,2.218061008758683,0.7286821705426356
1,47.0,1.0,128,76.0,12.666666666666666,9.0,6.409090909090909,81.0,6.394736842105264,0.014354066985645453,114.0,1.0657894736842106,0,1,0,0,0.7105263157894738,0.12918660287080908,0.7121212121212122
1,49.0,1.0,128,75.0,12.5,9.0,6.533333333333333,79.0,6.32,0.21333333333333293,112.5,1.0533333333333332,0,1,0,0,0.7022222222222223,1.9199999999999964,0.7259259259259259
1,50.0,1.0,128,74.0,12.333333333333334,9.0,6.521739130434782,78.0,6.324324324324324,0.19741480611045858,111.0,1.054054054054054,0,1,0,0,0.7027027027027026,1.7767332549941273,0.7246376811594203
1,50.0,2.0,128,73.0,12.166666666666666,8.0,6.382978723404255,78.0,6.41095890410959,-0.02798018070533459,97.33333333333333,1.0684931506849316,0,1,0,0,0.8013698630136987,-0.22384144564267672,0.7978723404255319
1,50.0,2.0,128,72.0,12.0,8.0,6.25,78.0,6.5,-0.25,96.0,1.0833333333333333,0,1,0,0,0.8125,-2.0,0.78125
1,51.0,2.0,128,71.0,11.833333333333334,8.0,6.244897959183674,77.0,6.507042253521126,-0.26214429433745234,94.66666666666667,1.0845070422535212,0,1,0,0,0.8133802816901408,-2.0971543546996188,0.7806122448979592
1,51.0,2.0,128,70.0,11.666666666666666,8.0,6.119999999999999,77.0,6.6000000000000005,-0.4800000000000013,93.33333333333333,1.1,0,1,0,0,0.8250000000000001,-3.8400000000000105,0.7649999999999999
1,51.0,3.0,128,71.0,11.833333333333334,7.0,6.244897959183674,77.0,6.507042253521126,-0.26214429433745234,82.83333333333334,1.0845070422535212,0,1,0,0,0.9295774647887323,-1.8350100603621664,0.892128279883382
1,52.0,3.0,128,70.0,11.666666666666666,7.0,6.239999999999999,76.0,6.514285714285714,-0.2742857142857149,81.66666666666666,1.0857142857142856,0,1,0,0,0.9306122448979591,-1.9200000000000044,0.8914285714285713
1,52.0,3.0,128,69.0,11.5,7.0,6.117647058823529,76.0,6.608695652173913,-0.4910485933503841,80.5,1.1014492753623188,0,1,0,0,0.9440993788819876,-3.4373401534526886,0.8739495798319327
1,52.0,4.0,128,68.0,11.333333333333334,6.0,6.0,76.0,6.705882352941176,-0.7058823529411757,68.0,1.1176470588235294,0,1,0,0,1.1176470588235292,-4.235294117647054,1.0
1,52.0,4.0,128,67.0,11.166666666666666,6.0,5.886792452830188,76.0,6.8059701492537314,-0.9191776964235432,67.0,1.1343283582089552,0,1,0,0,1.1343283582089552,-5.515066178541259,0.981132075471698
1,52.0,4.0,128,66.0,11.0,6.0,5.777777777777778,76.0,6.909090909090909,-1.1313131313131315,66.0,1.1515151515151516,0,1,0,0,1.1515151515151516,-6.787878787878789,0.9629629629629629
1,52.0,4.0,128,65.0,10.833333333333334,6.0,5.672727272727273,76.0,7.015384615384615,-1.3426573426573425,65.0,1.1692307692307693,0,1,0,0,1.1692307692307693,-8.055944055944055,0.9454545454545454
1,52.0,5.0,128,64.0,10.666666666666666,5.0,5.571428571428571,76.0,7.125,-1.5535714285714288,53.33333333333333,1.1875,0,1,0,0,1.425,-7.767857142857144,1.1142857142857143
1,52.0,6.0,128,63.0,10.5,4.0,5.473684210526316,76.0,7.238095238095238,-1.7644110275689222,42.0,1.2063492063492063,0,1,0,0,1.8095238095238095,-7.057644110275689,1.368421052631579
1,53.0,6.0,128,62.0,10.333333333333334,4.0,5.482758620689656,75.0,7.258064516129032,-1.7753058954393763,41.333333333333336,1.2096774193548387,0,1,0,0,1.814516129032258,-7.101223581757505,1.370689655172414
1,54.0,6.0,128,61.0,10.166666666666666,4.0,5.491525423728813,74.0,7.278688524590164,-1.7871631008613509,40.666666666666664,1.2131147540983607,0,1,0,0,1.819672131147541,-7.1486524034454035,1.3728813559322033
1,54.0,6.0,128,60.0,10.0,4.0,5.4,74.0,7.4,-2.0,40.0,1.2333333333333334,0,1,0,0,1.85,-8.0,1.35
1,58.0,6.0,128,59.0,9.833333333333334,4.0,5.704918032786885,70.0,7.11864406779661,-1.4137260350097245,39.333333333333336,1.1864406779661016,0,1,0,0,1.7796610169491525,-5.654904140038898,1.4262295081967213
1,58.0,6.0,128,58.0,9.666666666666666,4.0,5.612903225806451,70.0,7.241379310344828,-1.6284760845383772,38.666666666666664,1.206896551724138,0,1,0,0,1.810344827586207,-6.513904338153509,1.4032258064516128
1,58.0,6.0,128,57.0,9.5,4.0,5.523809523809524,70.0,7.368421052631579,-1.844611528822055,38.0,1.2280701754385965,0,1,0,0,1.8421052631578947,-7.37844611528822,1.380952380952381
1,62.0,6.0,128,56.0,9.333333333333334,4.0,5.8125,66.0,7.071428571428571,-1.2589285714285712,37.333333333333336,1.1785714285714286,0,1,0,0,1.7678571428571428,-5.035714285714285,1.453125
1,62.0,6.0,128,55.0,9.166666666666666,4.0,5.723076923076923,66.0,7.2,-1.476923076923077,36.666666666666664,1.2,0,1,0,0,1.8,-5.907692307692308,1.4307692307692308
1,63.0,6.0,128,54.0,9.0,4.0,5.7272727272727275,65.0,7.222222222222222,-1.4949494949494948,36.0,1.2037037037037037,0,1,0,0,1.8055555555555556,-5.979797979797979,1.4318181818181819
1,67.0,6.0,128,53.0,8.833333333333334,4.0,6.0,61.0,6.90566037735849,-0.9056603773584904,35.333333333333336,1.150943396226415,0,1,0,0,1.7264150943396226,-3.6226415094339615,1.5
1,67.0,6.0,128,52.0,8.666666666666666,4.0,5.911764705882352,61.0,7.038461538461539,-1.1266968325791868,34.666666666666664,1.1730769230769231,0,1,0,0,1.7596153846153848,-4.506787330316747,1.477941176470588
1,68.0,6.0,128,51.0,8.5,4.0,5.913043478260869,60.0,7.0588235294117645,-1.1457800511508953,34.0,1.1764705882352942,0,1,0,0,1.7647058823529411,-4.583120204603581,1.4782608695652173
1,70.0,6.0,128,50.0,8.333333333333334,4.0,6.0,58.0,6.959999999999999,-0.9599999999999991,33.333333333333336,1.16,0,1,0,0,1.7399999999999998,-3.8399999999999963,1.5
1,71.0,6.0,128,49.0,8.166666666666666,4.0,6.0,57.0,6.979591836734694,-0.9795918367346941,32.666666666666664,1.163265306122449,0,1,0,0,1.7448979591836735,-3.9183673469387763,1.5
1,72.0,6.0,128,48.0,8.0,4.0,6.0,56.0,7.0,-1.0,32.0,1.1666666666666667,0,1,0,0,1.75,-4.0,1.5
1,72.0,6.0,128,47.0,7.833333333333333,4.0,5.917808219178083,56.0,7.1489361702127665,-1.2311279510346838,31.333333333333332,1.1914893617021276,0,1,0,0,1.7872340425531916,-4.924511804138735,1.4794520547945207
1,72.0,6.0,128,46.0,7.666666666666667,4.0,5.837837837837838,56.0,7.304347826086956,-1.4665099882491184,30.666666666666668,1.2173913043478262,0,1,0,0,1.826086956521739,-5.8660399529964735,1.4594594594594594
1,72.0,6.0,128,45.0,7.5,4.0,5.76,56.0,7.466666666666667,-1.706666666666667,30.0,1.2444444444444445,0,1,0,0,1.8666666666666667,-6.826666666666668,1.44
1,73.0,6.0,128,44.0,7.333333333333333,4.0,5.7631578947368425,55.0,7.5,-1.7368421052631575,29.333333333333332,1.25,0,1,0,0,1.875,-6.94736842105263,1.4407894736842106
1,74.0,6.0,128,43.0,7.166666666666667,4.0,5.766233766233766,54.0,7.534883720930233,-1.7686499546964667,28.666666666666668,1.255813953488372,0,1,0,0,1.8837209302325582,-7.074599818785867,1.4415584415584415
1,75.0,6.0,128,42.0,7.0,4.0,5.769230769230769,53.0,7.571428571428571,-1.802197802197802,28.0,1.2619047619047619,0,1,0,0,1.8928571428571428,-7.208791208791208,1.4423076923076923
1,75.0,6.0,128,41.0,6.833333333333333,4.0,5.69620253164557,53.0,7.75609756097561,-2.0598950293300406,27.333333333333332,1.2926829268292683,0,1,0,0,1.9390243902439026,-8.239580117320163,1.4240506329113924
1,75.0,6.0,128,40.0,6.666666666666667,4.0,5.625,53.0,7.949999999999999,-2.3249999999999993,26.666666666666668,1.325,0,1,0,0,1.9874999999999998,-9.299999999999997,1.40625
1,76.0,6.0,128,39.0,6.5,4.0,5.62962962962963,52.0,8.0,-2.3703703703703702,26.0,1.3333333333333333,0,1,0,0,2.0,-9.481481481481481,1.4074074074074074
1,76.0,6.0,128,38.0,6.333333333333333,4.0,5.560975609756098,52.0,8.210526315789474,-2.6495507060333763,25.333333333333332,1.368421052631579,0,1,0,0,2.0526315789473686,-10.598202824133505,1.3902439024390245
1,78.0,6.0,128,37.0,6.166666666666667,4.0,5.63855421686747,50.0,8.108108108108107,-2.469553891240637,24.666666666666668,1.3513513513513513,0,1,0,0,2.0270270270270268,-9.878215564962549,1.4096385542168675
1,78.0,6.0,128,36.0,6.0,4.0,5.571428571428571,50.0,8.333333333333334,-2.7619047619047628,24.0,1.3888888888888888,0,1,0,0,2.0833333333333335,-11.047619047619051,1.3928571428571428
1,79.0,6.0,128,35.0,5.833333333333333,4.0,5.576470588235295,49.0,8.4,-2.8235294117647056,23.333333333333332,1.4,0,1,0,0,2.1,-11.294117647058822,1.3941176470588237
1,80.0,6.0,128,34.0,5.666666666666667,4.0,5.5813953488372094,48.0,8.470588235294118,-2.8891928864569083,22.666666666666668,1.411764705882353,0,1,0,0,2.1176470588235294,-11.556771545827633,1.3953488372093024
1,80.0,6.0,128,33.0,5.5,4.0,5.517241379310345,48.0,8.727272727272727,-3.2100313479623814,22.0,1.4545454545454546,0,1,0,0,2.1818181818181817,-12.840125391849526,1.3793103448275863
1,80.0,6.0,128,32.0,5.333333333333333,4.0,5.454545454545455,48.0,9.0,-3.545454545454545,21.333333333333332,1.5,0,1,0,0,2.25,-14.18181818181818,1.3636363636363638
1,81.0,6.0,128,31.0,5.166666666666667,4.0,5.46067415730337,47.0,9.096774193548386,-3.6361000362450158,20.666666666666668,1.5161290322580645,0,1,0,0,2.2741935483870965,-14.544400144980063,1.3651685393258426
1,87.0,6.0,128,30.0,5.0,4.0,5.8,41.0,8.2,-2.3999999999999995,20.0,1.3666666666666667,0,1,0,0,2.05,-9.599999999999998,1.45
1,87.0,6.0,128,29.0,4.833333333333333,4.0,5.736263736263736,41.0,8.482758620689655,-2.7464948844259185,19.333333333333332,1.4137931034482758,0,0,1,0,2.1206896551724137,-10.985979537703674,1.434065934065934
1,88.0,6.0,128,28.0,4.666666666666667,4.0,5.739130434782608,40.0,8.571428571428571,-2.8322981366459627,18.666666666666668,1.4285714285714286,0,0,1,0,2.142857142857143,-11.329192546583851,1.434782608695652
1,88.0,6.0,128,27.0,4.5,4.0,5.67741935483871,40.0,8.88888888888889,-3.2114695340501793,18.0,1.4814814814814814,0,0,1,0,2.2222222222222223,-12.845878136200717,1.4193548387096775
1,89.0,6.0,128,26.0,4.333333333333333,4.0,5.680851063829787,39.0,9.0,-3.3191489361702127,17.333333333333332,1.5,0,0,1,0,2.25,-13.27659574468085,1.4202127659574468
1,89.0,6.0,128,25.0,4.166666666666667,4.0,5.621052631578947,39.0,9.36,-3.7389473684210524,16.666666666666668,1.56,0,0,1,0,2.34,-14.95578947368421,1.4052631578947368
1,89.0,7.0,128,24.0,4.0,3.0,5.5625,39.0,9.75,-4.1875,12.0,1.625,0,0,1,0,3.25,-12.5625,1.8541666666666667
1,90.0,7.0,128,23.0,3.8333333333333335,3.0,5.56701030927835,38.0,9.91304347826087,-4.346033168982519,11.5,1.6521739130434783,0,0,1,0,3.3043478260869565,-13.038099506947557,1.8556701030927834
1,90.0,7.0,128,22.0,3.6666666666666665,3.0,5.510204081632653,38.0,10.363636363636363,-4.85343228200371,11.0,1.7272727272727273,0,0,1,0,3.4545454545454546,-14.56029684601113,1.836734693877551
1,90.0,7.0,128,21.0,3.5,3.0,5.454545454545454,38.0,10.857142857142858,-5.4025974025974035,10.5,1.8095238095238095,0,0,1,0,3.619047619047619,-16.20779220779221,1.8181818181818181
1,91.0,7.0,128,20.0,3.3333333333333335,3.0,5.46,37.0,11.1,-5.64,10.0,1.85,0,0,1,0,3.6999999999999997,-16.919999999999998,1.82
1,97.0,7.0,128,19.0,3.1666666666666665,3.0,5.762376237623763,31.0,9.789473684210527,-4.027097446586764,9.5,1.631578947368421,0,0,1,0,3.2631578947368425,-12.081292339760292,1.920792079207921
1,98.0,7.0,128,18.0,3.0,3.0,5.764705882352941,30.0,10.0,-4.235294117647059,9.0,1.6666666666666667,0,0,1,0,3.3333333333333335,-12.705882352941178,1.9215686274509804
1,102.0,7.0,128,17.0,2.8333333333333335,3.0,5.941747572815534,26.0,9.176470588235293,-3.2347230154197595,8.5,1.5294117647058822,0,0,1,0,3.0588235294117645,-9.704169046259278,1.9805825242718447
1,108.0,7.0,128,16.0,2.6666666666666665,3.0,6.230769230769231,20.0,7.5,-1.2692307692307692,8.0,1.25,0,0,1,1,2.5,-3.8076923076923075,2.076923076923077
1,110.0,7.0,128,15.0,2.5,3.0,6.285714285714286,18.0,7.2,-0.9142857142857146,7.5,1.2,0,0,1,1,2.4,-2.7428571428571438,2.0952380952380953
1,111.0,7.0,128,14.0,2.3333333333333335,3.0,6.283018867924528,17.0,7.285714285714286,-1.0026954177897576,7.0,1.2142857142857142,0,0,1,1,2.4285714285714284,-3.0080862533692727,2.094339622641509
1,111.0,7.0,128,13.0,2.1666666666666665,3.0,6.224299065420561,17.0,7.846153846153847,-1.621854780733286,6.5,1.3076923076923077,0,0,1,1,2.6153846153846154,-4.865564342199858,2.074766355140187
1,111.0,7.0,128,12.0,2.0,3.0,6.166666666666667,17.0,8.5,-2.333333333333333,6.0,1.4166666666666667,0,0,1,1,2.8333333333333335,-6.999999999999999,2.055555555555556
1,112.0,7.0,128,11.0,1.8333333333333333,3.0,6.1651376146788985,16.0,8.727272727272728,-2.56213511259383,5.5,1.4545454545454546,0,0,1,1,2.9090909090909096,-7.68640533778149,2.0550458715596327
1,112.0,7.0,128,10.0,1.6666666666666667,3.0,6.109090909090909,16.0,9.6,-3.4909090909090903,5.0,1.6,0,0,1,1,3.1999999999999997,-10.47272727272727,2.0363636363636366
1,113.0,7.0,128,9.0,1.5,3.0,6.108108108108108,15.0,10.0,-3.891891891891892,4.5,1.6666666666666667,0,0,1,1,3.3333333333333335,-11.675675675675677,2.036036036036036
1,113.0,8.0,128,8.0,1.3333333333333333,2.0,6.053571428571428,15.0,11.25,-5.196428571428572,2.6666666666666665,1.875,0,0,1,1,5.625,-10.392857142857144,3.026785714285714
1,113.0,8.0,128,7.0,1.1666666666666667,2.0,6.0,15.0,12.857142857142856,-6.857142857142856,2.3333333333333335,2.142857142857143,0,0,1,1,6.428571428571428,-13.714285714285712,3.0
1,117.0,8.0,128,6.0,1.0,2.0,6.157894736842105,11.0,11.0,-4.842105263157895,2.0,1.8333333333333333,0,0,1,1,5.5,-9.68421052631579,3.0789473684210527
1,118.0,8.0,128,5.0,0.8333333333333334,2.0,6.156521739130435,10.0,12.0,-5.843478260869565,1.6666666666666667,2.0,0,0,1,1,6.0,-11.68695652173913,3.0782608695652174
1,122.0,8.0,128,4.0,0.6666666666666666,2.0,6.310344827586207,6.0,9.0,-2.6896551724137927,1.3333333333333333,1.5,0,0,1,1,4.5,-5.379310344827585,3.1551724137931036
1,126.0,8.0,128,5.0,0.8333333333333334,2.0,6.57391304347826,2.0,2.4,4.17391304347826,1.6666666666666667,0.4,0,0,1,1,1.2,8.34782608695652,3.28695652173913
1,130.0,8.0,128,4.0,0.6666666666666666,2.0,6.724137931034483,0.0,0.0,6.724137931034483,1.3333333333333333,0.0,0,0,1,1,0.0,13.448275862068966,3.3620689655172415
1,0.0,0.0,123,119.0,19.833333333333332,10.0,0.0,123.0,6.201680672268908,-6.201680672268908,198.33333333333331,1.0336134453781514,1,0,0,0,0.6201680672268908,-62.016806722689076,0.0
1,4.0,0.0,123,118.0,19.666666666666668,10.0,12.0,119.0,6.0508474576271185,5.9491525423728815,196.66666666666669,1.0084745762711864,1,0,0,0,0.6050847457627119,59.49152542372882,1.2
1,4.0,0.0,123,117.0,19.5,10.0,8.0,119.0,6.102564102564102,1.8974358974358978,195.0,1.017094017094017,1,0,0,0,0.6102564102564102,18.974358974358978,0.8
1,5.0,0.0,123,116.0,19.333333333333332,10.0,7.5,118.0,6.103448275862069,1.3965517241379306,193.33333333333331,1.0172413793103448,1,0,0,0,0.6103448275862069,13.965517241379306,0.75
1,9.0,0.0,123,115.0,19.166666666666668,10.0,10.799999999999999,114.0,5.947826086956521,4.852173913043478,191.66666666666669,0.991304347826087,1,0,0,0,0.5947826086956521,48.52173913043478,1.0799999999999998
1,10.0,0.0,123,114.0,19.0,10.0,10.0,113.0,5.947368421052632,4.052631578947368,190.0,0.9912280701754386,1,0,0,0,0.5947368421052632,40.526315789473685,1.0
1,14.0,0.0,123,113.0,18.833333333333332,10.0,12.0,109.0,5.787610619469027,6.212389380530973,188.33333333333331,0.9646017699115044,1,0,0,0,0.5787610619469027,62.12389380530973,1.2
1,14.0,0.0,123,113.0,18.833333333333332,10.0,12.0,109.0,5.787610619469027,6.212389380530973,188.33333333333331,0.9646017699115044,1,0,0,0,0.5787610619469027,62.12389380530973,1.2
1,14.0,0.0,123,112.0,18.666666666666668,10.0,10.5,109.0,5.8392857142857135,4.6607142857142865,186.66666666666669,0.9732142857142857,1,0,0,0,0.5839285714285714,46.60714285714286,1.05
1,14.0,0.0,123,111.0,18.5,10.0,9.333333333333334,109.0,5.891891891891892,3.441441441441442,185.0,0.9819819819819819,1,0,0,0,0.5891891891891892,34.414414414414416,0.9333333333333333
1,18.0,0.0,123,110.0,18.333333333333332,10.0,10.799999999999999,105.0,5.7272727272727275,5.072727272727271,183.33333333333331,0.9545454545454546,1,0,0,0,0.5727272727272728,50.72727272727271,1.0799999999999998
1,19.0,0.0,123,109.0,18.166666666666668,10.0,10.363636363636363,104.0,5.724770642201834,4.638865721434529,181.66666666666669,0.9541284403669725,1,0,0,0,0.5724770642201834,46.38865721434529,1.0363636363636364
1,19.0,0.0,123,108.0,18.0,10.0,9.5,104.0,5.777777777777778,3.7222222222222223,180.0,0.9629629629629629,1,0,0,0,0.5777777777777777,37.22222222222222,0.95
1,19.0,0.0,123,107.0,17.833333333333332,10.0,8.76923076923077,104.0,5.83177570093458,2.93745506829619,178.33333333333331,0.9719626168224299,1,0,0,0,0.583177570093458,29.3745506829619,0.876923076923077
1,19.0,0.0,123,106.0,17.666666666666668,10.0,8.142857142857142,104.0,5.886792452830188,2.256064690026954,176.66666666666669,0.9811320754716981,1,0,0,0,0.5886792452830188,22.56064690026954,0.8142857142857143
1,20.0,0.0,123,105.0,17.5,10.0,8.0,103.0,5.885714285714286,2.114285714285714,175.0,0.9809523809523809,1,0,0,0,0.5885714285714286,21.14285714285714,0.8
1,21.0,0.0,123,104.0,17.333333333333332,10.0,7.875,102.0,5.884615384615385,1.990384615384615,173.33333333333331,0.9807692307692307,1,0,0,0,0.5884615384615385,19.90384615384615,0.7875
1,22.0,0.0,123,103.0,17.166666666666668,10.0,7.764705882352941,101.0,5.883495145631067,1.881210736721874,171.66666666666669,0.9805825242718447,1,0,0,0,0.5883495145631067,18.81210736721874,0.7764705882352941
1,22.0,0.0,123,102.0,17.0,10.0,7.333333333333333,101.0,5.9411764705882355,1.3921568627450975,170.0,0.9901960784313726,1,0,0,0,0.5941176470588235,13.921568627450975,0.7333333333333333
1,22.0,0.0,123,101.0,16.833333333333332,10.0,6.947368421052632,101.0,6.0,0.9473684210526319,168.33333333333331,1.0,1,0,0,0,0.6,9.473684210526319,0.6947368421052632
1,23.0,0.0,123,101.0,16.833333333333332,10.0,7.2631578947368425,100.0,5.940594059405941,1.322563835330901,168.33333333333331,0.9900990099009901,1,0,0,0,0.5940594059405941,13.22563835330901,0.7263157894736842
1,23.0,0.0,123,100.0,16.666666666666668,10.0,6.8999999999999995,100.0,6.0,0.8999999999999995,166.66666666666669,1.0,1,0,0,0,0.6,8.999999999999995,0.69
1,24.0,0.0,123,99.0,16.5,10.0,6.857142857142857,99.0,6.0,0.8571428571428568,165.0,1.0,1,0,0,0,0.6,8.571428571428568,0.6857142857142857
1,25.0,0.0,123,98.0,16.333333333333332,10.0,6.818181818181818,98.0,6.0,0.8181818181818183,163.33333333333331,1.0,1,0,0,0,0.6,8.181818181818183,0.6818181818181819
1,26.0,0.0,123,97.0,16.166666666666668,10.0,6.782608695652174,97.0,6.0,0.7826086956521738,161.66666666666669,1.0,1,0,0,0,0.6,7.826086956521738,0.6782608695652174
1,27.0,0.0,123,96.0,16.0,10.0,6.75,96.0,6.0,0.75,160.0,1.0,1,0,0,0,0.6,7.5,0.675
1,27.0,0.0,123,95.0,15.833333333333334,10.0,6.4799999999999995,96.0,6.063157894736842,0.41684210526315724,158.33333333333334,1.0105263157894737,1,0,0,0,0.6063157894736843,4.168421052631572,0.6479999999999999
1,33.0,0.0,123,94.0,15.666666666666666,10.0,7.615384615384616,90.0,5.74468085106383,1.870703764320786,156.66666666666666,0.9574468085106383,1,0,0,0,0.574468085106383,18.707037643207862,0.7615384615384616
1,39.0,0.0,123,93.0,15.5,10.0,8.666666666666666,84.0,5.419354838709677,3.247311827956989,155.0,0.9032258064516129,1,0,0,0,0.5419354838709677,32.47311827956989,0.8666666666666666
1,39.0,0.0,123,92.0,15.333333333333334,10.0,8.357142857142856,84.0,5.478260869565217,2.878881987577639,153.33333333333334,0.9130434782608695,1,0,0,0,0.5478260869565217,28.78881987577639,0.8357142857142856
1,41.0,0.0,123,91.0,15.166666666666666,10.0,8.482758620689655,82.0,5.406593406593407,3.076165214096248,151.66666666666666,0.9010989010989011,1,0,0,0,0.5406593406593407,30.76165214096248,0.8482758620689654
1,45.0,0.0,123,90.0,15.0,10.0,9.0,78.0,5.2,3.8,150.0,0.8666666666666667,1,0,0,0,0.52,38.0,0.9
1,46.0,0.0,123,89.0,14.833333333333334,10.0,8.903225806451612,77.0,5.191011235955056,3.712214570496556,148.33333333333334,0.8651685393258427,1,0,0,0,0.5191011235955056,37.12214570496556,0.8903225806451612
1,52.0,0.0,123,88.0,14.666666666666666,10.0,9.75,71.0,4.840909090909091,4.909090909090909,146.66666666666666,0.8068181818181818,1,0,0,0,0.48409090909090907,49.09090909090909,0.975
1,58.0,0.0,123,87.0,14.5,10.0,10.545454545454545,65.0,4.482758620689655,6.06269592476489,145.0,0.7471264367816092,1,0,0,0,0.44827586206896547,60.6269592476489,1.0545454545454545
1,64.0,0.0,123,86.0,14.333333333333334,10.0,11.294117647058822,59.0,4.116279069767442,7.17783857729138,143.33333333333334,0.686046511627907,1,0,0,0,0.41162790697674423,71.77838577291381,1.1294117647058823
1,64.0,0.0,123,85.0,14.166666666666666,10.0,10.971428571428572,59.0,4.1647058823529415,6.80672268907563,141.66666666666666,0.6941176470588235,1,0,0,0,0.41647058823529415,68.0672268907563,1.0971428571428572
1,64.0,1.0,123,84.0,14.0,9.0,10.666666666666666,59.0,4.214285714285714,6.452380952380952,126.0,0.7023809523809523,1,0,0,0,0.46825396825396826,58.07142857142856,1.1851851851851851
1,65.0,1.0,123,83.0,13.833333333333334,9.0,10.54054054054054,58.0,4.192771084337349,6.347769456203191,124.5,0.6987951807228916,0,1,0,0,0.465863453815261,57.12992510582872,1.1711711711711712
1,65.0,1.0,123,82.0,13.666666666666666,9.0,10.263157894736842,58.0,4.2439024390243905,6.019255455712452,123.0,0.7073170731707317,0,1,0,0,0.4715447154471545,54.17329910141207,1.1403508771929824
1,65.0,1.0,123,81.0,13.5,9.0,10.0,58.0,4.296296296296297,5.703703703703703,121.5,0.7160493827160493,0,1,0,0,0.47736625514403297,51.33333333333333,1.1111111111111112
1,67.0,1.0,123,80.0,13.333333333333334,9.0,10.049999999999999,56.0,4.2,5.849999999999999,120.0,0.7,0,1,0,0,0.4666666666666667,52.64999999999999,1.1166666666666665
1,68.0,1.0,123,79.0,13.166666666666666,9.0,9.951219512195122,55.0,4.177215189873418,5.774004322321704,118.5,0.6962025316455697,0,1,0,0,0.4641350210970464,51.966038900895335,1.1056910569105691
1,68.0,1.0,123,78.0,13.0,9.0,9.714285714285714,55.0,4.230769230769231,5.483516483516483,117.0,0.7051282051282052,0,1,0,0,0.4700854700854701,49.35164835164834,1.0793650793650793
1,69.0,1.0,123,77.0,12.833333333333334,9.0,9.627906976744185,54.0,4.207792207792208,5.4201147689519775,115.5,0.7012987012987013,0,1,0,0,0.4675324675324675,48.781032920567796,1.069767441860465
1,73.0,1.0,123,77.0,12.833333333333334,9.0,10.186046511627907,50.0,3.896103896103896,6.289942615524011,115.5,0.6493506493506493,0,1,0,0,0.4329004329004329,56.6094835397161,1.1317829457364341
1,74.0,1.0,123,76.0,12.666666666666666,9.0,10.090909090909092,49.0,3.868421052631579,6.222488038277513,114.0,0.6447368421052632,0,1,0,0,0.4298245614035088,56.002392344497615,1.1212121212121213
1,75.0,1.0,123,75.0,12.5,9.0,10.0,48.0,3.84,6.16,112.5,0.64,0,1,0,0,0.42666666666666664,55.44,1.1111111111111112
1,79.0,1.0,123,74.0,12.333333333333334,9.0,10.304347826086957,44.0,3.5675675675675675,6.736780258519389,111.0,0.5945945945945946,0,1,0,0,0.3963963963963964,60.631022326674504,1.144927536231884
1,79.0,1.0,123,73.0,12.166666666666666,9.0,10.085106382978724,44.0,3.616438356164384,6.46866802681434,109.5,0.6027397260273972,0,1,0,0,0.4018264840182649,58.21801224132906,1.1205673758865249
